id,platform,ticker,stock_name,title,content,comment_time,quantity,transaction_type,price_per_share,transaction_date,profit
102476642,toss,005380,현대자동차,,10년전 가격,2025-03-17T15:09:51+09:00,,,,,
102469000,toss,5380,현대자동차,,외인 10연속 거래일동안 샀는디 엄청 안오르네 ㄷ ㄷ,2025-03-17T13:52:29+09:00,,,,,
102467386,toss,5380,현대자동차,,배당받은거 토해낼때까지 가둬두기 무빙.,2025-03-17T13:36:04+09:00,,,,,
